name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,num_confessed_assignments
kimberly_maynard,-0.27475109900744693,-0.2418711983798748,-0.2197155793094992,-0.1617364525923145,-0.11933249439104827,-0.058703360821318,-0.05168945423181582,-0.07184725474345872,-0.2069836721124495,-0.11315116047689543,0.05161443434491539,0.04986466734564641,-0.17466070048638638,0.038184164584276155,-0.11897337989363789,-0.049530889543596454,-0.030128044367843825,-0.10755374251928707,-0.11450535628645625,0.012275816020677368,0
aaron_christian,-0.2867110272663692,-0.3243134032818026,1.6993867057207854,-0.0736713041635963,-0.08289738826623631,-1.0833128056397947,2.6843065595287454,1.1737960784902102,1.1358682287154407,0.45843871119392887,1.8140736329460372,0.14613314125095592,0.7948457650139937,-0.13652571777138356,-0.6758729485248267,-1.487388374324966,0.999476650416948,-2.0860443640318143,-0.652965327118394,1.12458355458932,4
daniel_leon,-0.25553606655822825,-0.21713877550672614,-0.18212399548673064,-0.16852377702244925,-0.07196441806114749,-0.03381944398262979,-0.03794639756623417,-0.04473028372122318,-0.12180584402115127,-0.05855843776514524,0.022350650260231312,0.02260221370179747,-0.08757421107364391,0.029458939267629512,-0.04379424776156588,-0.043233514166401,-0.03533720921160113,-0.04158298156587402,-0.08563342170802929,0.02474242576202558,0
jerry_bradley_md,-0.2605358512369598,-0.23262675223834156,-0.1739220455980254,-0.19195055697959557,-0.06119378782926007,-0.07686091033465038,0.055435133523443786,0.032479334979842706,-0.20475445799533243,-0.06486833494728214,-0.10454711058117232,0.027905847522021583,-0.14981950370061722,0.12076142348730949,0.0042068333191326475,-0.2129614341854625,-0.1462943679157845,0.12368828457434687,-0.06318852396490535,-0.10410168632467057,2
erica_thomas,-0.24777791623111717,-0.21562191492683716,-0.1751917012208364,-0.16424995528650077,-0.07483590162550656,-0.0042985170954276675,-0.04049263923099602,-0.05054402240788842,-0.10074412012424226,-0.04196638977247397,0.022608164270330983,-0.002627237225732356,-0.09959353146870202,0.04525182651514162,-0.029229062944144218,-0.032710642706886124,-0.0278794022123334,-0.04351288784502712,-0.08368975097676218,0.016336930598359247,0
william_moreno,-0.34817135984714737,-0.4515135893321203,3.2570178131896315,0.09838049864316531,-0.3283527697885932,-0.10943677894243888,-1.337952310201619,-1.4475231741714436,0.13442341242754677,3.0421800996817123,-0.8470388595170824,1.7717546429150706,1.6001817420892357,-1.7104483019694885,-0.6609593519994477,0.34020183178488206,-0.3664984253487374,0.960297983924514,0.57024537728743,0.7357434559722854,1
shannon_lester,-0.32790729888510056,-0.3034349956845585,-0.28034415760997305,0.46799799697885053,2.6226969135461453,0.2894390839434551,0.5292585999642391,-0.7212754014219575,-0.15869618800992621,-0.20229780644555434,-0.5559985102921252,-1.791606804065126,1.1815418890156175,-0.3608813988829095,-1.1714390496370712,0.9626463590796913,-0.3559593427426514,-0.11512785753053874,-0.8927742787224513,-0.1732166199720078,0
misty_sanchez_md,-0.2664334415546182,-0.23081944524245088,-0.2003274765735392,-0.18495716615656432,-0.06469972217842353,-0.04008043976182498,-0.02700980925751816,-0.10227106828248622,-0.08202814474965876,-0.04754997029127651,-0.02261395997671338,-0.09444426078608649,-0.08952379253379693,0.11981423721915467,-0.020623780248317274,0.018680980623812567,-0.024789856893502646,-0.002878669320419111,-0.03972916482583961,0.04060754009776641,0
dustin_joseph,-0.2659768217720538,-0.1902395423520621,-0.1740291944638484,-0.1876233783665079,-0.08386750310710396,-0.07123830371712495,0.02570005664036869,-0.011142946141041369,-0.10218935862660528,-0.0646946526493415,0.10869902296297577,0.1122531572260058,-0.10728055094052764,0.020328960894698097,-0.0621750976141125,0.15652469392930674,-0.03510968176352647,-0.004311160779747793,-0.1604190710337677,-0.07161721201307611,0
wendy_lynch,-0.25663186290629086,-0.21802941260792683,-0.18298505473518972,-0.16617371517342638,-0.07296285639456879,0.045504143864866585,-0.01309486615414274,-0.017720528981664232,-0.10986385665569995,-0.04921074510293197,0.035481158049879495,0.0332238356451343,-0.08469809577533047,0.006245039816464915,-0.033480583060771466,-0.042381811048743355,-0.06544624279146014,-0.013637022192147711,-0.05686254466283817,0.05298946366926497,0
charles_white,-0.24265487108700076,-0.19361297404284725,-0.1746595793998634,-0.17429811499528697,-0.042102720197572524,-0.04905135925253229,0.008747008933050738,-0.02842870568825434,-0.13759617725638368,-0.05670982416934409,-0.005447393225322413,0.006490819258840998,-0.08736966453225278,0.06322347391257511,-0.060385582202610345,0.061669694894031624,-0.08558159536388134,-0.0405244163409006,-0.10089255142926432,0.15578352485309158,0
christine_robertson,-0.26248308944688375,-0.20392926068188097,-0.1918860027103282,-0.14703148229023513,-0.08915330625932104,-0.04557102786696347,-0.03387771941236675,-0.050506803847860784,-0.13680059984433876,-0.07179526526381055,0.02974147852128218,0.030266144165135307,-0.11459294283756141,0.02966778083791638,-0.07030627219900183,-0.05641891810597588,-0.028457994755024904,-0.04578870384255162,-0.08359951389853545,0.023320167759281266,0
scott_stanley,-0.24508541547215087,-0.2480329131476494,-0.06930634510817398,-0.00013125924116048354,-0.17920637280727136,-0.1647473715172974,0.4016983811223187,0.12255524750288947,-0.12754631800450705,0.15395308913355749,0.5537710783577442,-0.07977964391646371,0.15836089147110485,-0.3132417738428227,0.13466917215377813,0.03662625078454729,-1.336706204722363,0.8045150796766053,0.6864592180104437,0.8774694217487915,1
rachel_robertson,-0.25426725135718087,-0.2154776296102632,-0.18008744779374908,-0.16581115450035086,-0.070356035840178,-0.032943337005591766,-0.03708915393707318,-0.043532231304689105,-0.11836508512244354,-0.056725779475751935,0.02119353304118753,0.021725689213206896,-0.08453564294670389,0.02823765698711671,-0.041810062855327124,-0.04137504598565051,-0.0339649370690844,-0.03977857582906982,-0.08162512566240832,0.02395897769025626,0
joseph_krause,-0.29717067519786305,-0.15143851743215023,-0.11880963584042341,-0.18217254616622608,-0.09945121345165096,-0.14550852556211627,-0.1571102997051397,-0.054759366036969154,0.31695779804810503,-0.2960724570451658,0.03187488709846536,0.28571080086740247,-0.17737052010197651,-0.06955622727760516,0.12274005665751553,0.46862763810724656,-0.05342477114565436,0.0014386669799165807,-0.10549425240637536,-0.21894274056878008,1
michael_fitzgerald,-0.3680593565704609,-0.17681642213684207,-0.6285196897678808,4.504886414110545,-1.0919636108296344,-0.3008561777177207,0.05731160373543177,0.014926200259095005,-0.4212325482581005,-0.05365288244133964,-0.02583068146293531,0.2860431727181544,-0.3607071309704833,0.061128690098756815,-0.5119535098783676,-0.10715614963531417,0.2660399224391246,0.09583564498545158,-0.15515541203254285,-0.023411755774224618,0
robert_calderon,-0.2608829588407781,-0.19950179419058567,-0.18567026850254115,-0.17657299532197152,-0.07823827819890436,-0.040483251585888655,-0.043785365894808324,-0.0569879940608847,-0.09621005667685226,-0.09928855207532176,0.0023918439099966217,0.04592394569990813,-0.08540867723420732,0.019251112479181366,-0.040764707625937174,-0.04417229906883331,-0.040319096270108996,-0.03854285104646419,-0.0994887990521012,0.0260755160908207,0
lindsay_archer,-0.2571299171744136,-0.2196402839790997,-0.16167270106935153,-0.1685619505773408,-0.07026840511905813,-0.05275098989930392,0.01706950505384662,-0.005712621845712996,-0.14082167950747268,-0.05052850848439801,-0.008088379110228024,0.023828172999624857,-0.10179073477273529,0.049679777202788516,-0.015883706513367703,-0.011686952917848577,-0.11677584277577838,0.07645026405379085,-0.02801083704195501,-0.007149199682418741,0
jason_simmons,-0.2547774021923951,-0.21603366021964973,-0.18030374488273948,-0.16611627617183083,-0.0722843574945441,-0.030991470368500494,-0.03797103481667862,-0.047557341271516146,-0.1127884936353817,-0.05118754105269463,0.01805581448294733,0.016991993112625784,-0.08261230802630992,0.05570990837838836,-0.038589727485170325,-0.030918056918288136,-0.03457205873335465,-0.04618879205679987,-0.0760002622242017,0.035991973612433975,0
alexis_robinson,-0.27229632488279526,-0.18854787109438692,1.592179362308284,-0.11928807709854078,0.036649973046798075,-1.2307420100950641,3.2621994506298035,1.5150430292093686,1.0673408487704918,0.7409098231290958,1.05095257367192,-0.046307771176754824,0.8865846737959235,1.4217876076333391,-0.6528667564460592,-1.4125904980325077,-0.45136460011905366,1.1832003055863012,-0.23449717569802747,-1.9367696790181177,2
michelle_watson,-0.26118910950778107,-0.2018575223752578,-0.12669035688680122,-0.16933305229837078,-0.07082351281534034,-0.05897981511575191,0.011453878415215933,-0.01060716650326057,-0.12646804924579028,-0.06262338389366978,0.013605308212183252,0.04057852681480519,-0.09447692084338784,0.03909759743810484,-0.033005594286853485,-0.031809150895579716,-0.0735708247395821,0.019330167602462336,-0.0717652490688022,-0.012675618109354171,1
terry_wells,-0.277776798556745,-0.19395901812501049,-0.23034422053251227,-0.21089937276385795,-0.0012089267456636187,-0.151638712079949,-0.3242696974226504,0.3492591603494994,0.14374970023803815,-0.19106263570602183,-0.16197180105350462,-0.0034104707890574982,0.038007761295819065,-0.011380153530493441,-0.025940147738397038,-0.17919994233523304,-0.0900971818304087,0.07458476883040607,-0.4799759388801721,0.1445826616606133,0
kimberly_anderson,-0.24468552820816855,-0.21845174623418087,-0.18662321135358118,-0.17187935793532708,-0.07244716434164622,-0.0402428433696099,-0.06451165932398985,-0.005656448002104871,-0.11478600868366423,-0.052389470806173934,0.02015770594533534,0.013818848032500504,-0.08464361778658155,0.02910931858981168,-0.05535248014421594,-0.03636279101422167,-0.031108057512468833,-0.04431846303232497,-0.09998858730100108,0.032294538759349664,0
mrs._elizabeth_mcdonald_md,-0.21258842818034043,-0.23905601109839034,-0.2369044307167473,0.015303264964844032,0.8159455053669165,-0.12623389377094402,-0.22621417632423993,-0.10096970780750619,0.11238402095897441,0.037442098152678585,0.28183009433463513,0.5566105481813781,-0.3869207332446422,0.16461226712692562,0.37064297758370873,-0.3092351853405732,-0.005993543402030211,0.03383083879023085,0.15695225607293473,0.03953955007266943,0
patrick_kirby,-0.2592753161695971,-0.2221268428199046,-0.18725201932921584,-0.17552891516829702,-0.07607866785035736,-0.035203945255706894,-0.04093724656439503,-0.049515654289676594,-0.13494539852838308,-0.0653919152144693,0.025457612267473367,0.022393317946157853,-0.09421869291911272,0.02887109084122807,-0.05071483747206967,-0.04882921950122951,-0.047238874121761795,-0.04399636132741385,-0.10127191019815845,0.03807707584139216,0
nicholas_bates,-0.25426725135739386,-0.21547762960713374,-0.18008744782958308,-0.16581115418581235,-0.07035603018878364,-0.03294334182484217,-0.03708917639768492,-0.043532228140239645,-0.11836512560433521,-0.05672575962472855,0.021193452334481756,0.0217259151396648,-0.08453581998060125,0.028237793496223695,-0.04181072702750756,-0.041375780147276546,-0.03396386540949064,-0.03977875597340122,-0.08162457298931232,0.02395738884652889,0
ryan_solomon,-0.37916305134677647,-0.1908966152526354,-0.6354641132917936,4.569608122203674,-1.031729275172853,-0.330228681703031,0.14122916415288977,0.020811006187302902,-0.4838499290450527,-0.06725731554009315,-0.1124597936432835,0.2313970348379004,-0.35125762182728204,0.06616932670355267,-0.5928227103491948,0.035124637544529054,0.2067041809639101,0.16322862523146128,-0.24733953155792032,-0.12388770255144407,1
mark_richardson,6.148701589861841,0.49463289467004584,-0.1674026498629475,0.06172772031979213,-0.4819265969172286,-0.1024410669913859,0.3215102907312203,-0.7159968404334954,1.2121386885156842,1.516006650569314,0.23371744416736062,-2.048226246927534,-1.925296699819348,-1.083334086291716,0.8613403260909269,0.19416464100002853,0.2743306538021695,0.3076974160472831,-0.39820169471023714,-0.06022997148253033,0
nicole_ross,-0.17589694056973115,-0.0548596068854316,-0.2202362775393206,-0.033562321353513176,-0.4437230259041516,-0.26291934491961266,0.32608539529580594,-0.7320648650900249,1.2493970199749884,1.4269686054687363,0.19529876573937247,-2.1287030022819042,-1.9203870576450588,-1.1810177323073472,1.4182487090417326,-0.00224888241178226,0.060025311946271975,0.19610572736558207,-0.311251539920222,-0.20712700910531226,4
vincent_adams,-0.259603245584941,-0.22224073698899838,-0.18757355418209404,-0.17059637899426675,-0.05110370316525128,-0.030073838876912184,-0.036502481385687645,-0.06523641562118214,-0.11603418248550422,-0.05575723541738422,0.005840154906950742,-0.012055670355118288,-0.06919700788321405,0.07858427017418097,-0.061057386016993495,-0.002713287820657759,-0.04989430456198074,-0.0633878910287269,-0.09964384049954039,0.04891165637450534,5
jason_ayers,-0.2813361166982022,-0.171338897819107,-0.10029023221343529,-0.18757929821945268,-0.04765638424511047,-0.10583612762194038,-0.2207098028932821,-0.035626110113895104,0.2292816866397349,-0.36623276693493123,-0.10214644055853243,0.2913138009968753,-0.07233534617254028,-0.1653740162220014,0.09229051672993431,0.17401228084707696,-0.06954357063051152,-0.01010535074458753,-0.0064853185307455164,-0.10286483292834059,0
james_dickson,-0.2665486587812727,-0.23185497497022473,-0.17163529158976634,-0.16972552173189825,-0.020718078716626544,0.10786143841970974,-0.04434823567540182,-0.07318754457958929,-0.105021628040227,-0.058616244037476894,-0.025040094614805334,-0.09266243247046907,-0.03671246055148185,0.18307966493303995,-0.08324458236292138,0.030787553890782835,-0.081129641250473,-0.010187942581575677,-0.1599050307364282,-0.07125698334324278,0
melissa_graham,-0.25846787189838455,-0.2213265319459245,-0.18675864065765177,-0.1742691648581206,-0.07826698637945183,-0.03906364942902644,-0.03569598621719503,-0.055489906765027845,-0.09569013235350825,-0.09134849496612595,-0.0036477060270621647,0.03248459147732195,-0.08455889045559215,0.021548864480756616,-0.04465844147832112,-0.0517955280861082,-0.036132592412760275,-0.04894676629845694,-0.0952524957507547,0.025084378089189657,1
zachary_carter,-0.254267251357344,-0.21547762960248687,-0.18008744784039965,-0.16581115394266402,-0.0703560232647503,-0.03294333911958746,-0.037089190235853796,-0.04353222889466048,-0.11836508980289662,-0.05672572926419263,0.021193301464565908,0.02172603503968575,-0.08453587583671808,0.02823746675672169,-0.041810541188124974,-0.0413753237333456,-0.033963514220882764,-0.0397786857731874,-0.08162431491507516,0.023957363049471218,0
bryan_gomez,-0.2546288052452912,-0.21595015653305916,-0.1806720724633793,-0.16658987507813997,-0.07081681654967259,-0.03317997366044023,-0.03738464680043774,-0.043903095291499904,-0.11942694807535635,-0.05727801036505296,0.021406893858711674,0.021957234264948222,-0.08549244614600475,0.02858469086451903,-0.04233074091303872,-0.04189327049609129,-0.03442391622280551,-0.0403551252251035,-0.08283005893363746,0.024346173041272765,1
lee_bass,-0.25184564509072627,-0.22060655175831284,-0.18352315154507096,-0.1765051139270366,-0.07967608451989297,-0.045907884867376285,-0.013187705711139057,-0.03846162222797868,-0.10849315115301363,-0.05306866939684081,0.07782686751979631,0.027342790571336727,-0.07146311260099016,0.045947394390048135,-0.07935350612294956,-0.055972354457112995,-0.022407696462717386,-0.040551260972597716,-0.10385601340057943,-0.004556999237588314,0
emily_jones,-0.1451843792063705,-0.09272725126080748,0.3742846614194239,0.014428731141581474,-1.1473324132775884,-1.2969163482595072,2.34392835649048,-0.9708791567763315,5.79791209715363,0.28936147836481196,1.3320246647786347,-1.393189897168227,-0.1172561634576739,-1.6312350007682048,0.586590192835803,-0.7181072517365791,0.3246494345377943,0.09193259592092645,-0.7459398058863854,-0.8490817331663589,0
devin_mccarty,-0.3089029385309793,-0.22302754791575824,0.47596495483409507,-0.18525883257576573,-0.2759200582978652,-0.6967239201987757,1.5954787083327855,0.4301242586621787,1.4319404429806393,0.5232831602277545,2.543376193551993,0.1840735407703407,1.0389757002599092,0.36656512434951943,-1.005199687553461,-0.5445261278878225,0.22330551332766602,-0.38809823879782057,-0.6695034093910844,-0.6876358486952671,0
grace_roberts,-0.2557468872407095,-0.20655944135215687,-0.1802919030972348,-0.16749163118671012,-0.06979817755945196,-0.03380830302811344,-0.03942225625583115,-0.045248729799311924,-0.11866327500405208,-0.0614594187591178,0.021221287414157762,0.026382267368543478,-0.0865710818403581,0.027810926626032965,-0.04205842105030373,-0.04049370351394034,-0.03363166002974596,-0.03981081939984081,-0.08482233946149219,0.024657912364737456,0
sarah_wilkins,-0.17836887109071883,-0.05767272987301168,-0.232738448888573,-0.03842844214374024,-0.45681532233847644,-0.25789472073665304,0.30108378938308017,-0.763546028968982,1.2693366671380584,1.4492348899129301,0.22768741760584246,-2.166845658602561,-1.967077490434391,-1.20756365953336,1.436396617728592,0.018093666518150694,0.05501633302709638,0.1995278983367823,-0.3407439667200706,-0.24187555311034056,0
lisa_russell,5.937511412740484,0.3055124520477034,-0.14017782131288475,-0.10322967897332076,-0.16786878744094252,0.05236777541686848,0.0722191016402667,-0.07022068587903811,0.07013720304405643,0.03383086208449791,0.1258173294501368,-0.04449312641036134,-0.18200807606122088,-0.015355471419518776,-0.6140937939642805,0.08932666383426363,0.186164190426538,-0.05670166136887942,-0.05861460939730036,0.09233963328091738,0
james_black,5.836831069736041,0.31101633764219194,-0.11770749008362599,-0.0763248100827554,-0.1092522702512078,0.10951669636446609,-0.018764947398474726,-0.022231316571135848,-0.14802690147832143,0.047956231234040594,0.034790602624455144,0.05856859921159989,-0.1240631353404284,0.10235125793906631,-0.5499896793915746,0.12218782704728888,0.17044472552751883,0.07318030774450375,-0.1718360495337799,0.2034744404219645,0
dustin_franklin,-0.24674245094518565,-0.16622407905011938,-0.31269134554666317,0.008503569251347699,0.2504263709867098,-0.5807873230943545,-2.0688220569421545,3.1301909618156527,0.9401005258910531,0.5369892629029056,-0.21519352906345623,-0.686964652668031,0.5336832020848661,-0.18653989457550957,0.010131485045431288,0.24096706889677516,0.10311455205097374,-0.08343281516048766,-0.2226359982509747,0.12789668715138564,0
taylor_johnson,-0.3081196320282036,-0.28396619428705433,-0.28945292761831515,0.5333555972032897,2.8119949125594417,0.1645329318339249,0.6267956015772573,-0.7537042937586952,-0.17924023828472482,-0.18049089679858,-0.6350728245964835,-1.8727565350084432,1.318679162091532,-0.4539568056733046,-1.143678009252541,1.0295359490660245,-0.5265280053188852,-0.25706233022865166,-0.9149399796952223,-0.10618296631778322,0
oscar_monroe,-0.2622839247535561,-0.22592559504077367,-0.19231042691376296,-0.17643892776388137,-0.054479487758054355,-0.031280159293098214,-0.03707719120422999,-0.06836714390709996,-0.1273276813485574,-0.057944441773804894,0.008617805791893146,-0.014725928531120583,-0.07683288005075053,0.08517725007490132,-0.06690704770723763,-0.008374553239288181,-0.05327907939328783,-0.0692057749363025,-0.11100115509325843,0.05530744326031716,2
adrian_king,-0.2211514474882889,-0.20420330526302996,-0.19554580396573107,-0.220825923215098,-0.1442417163835273,-0.12946466778988258,0.10188352884482325,-0.06300725902368091,0.038259863079974685,-0.11116527720012348,0.1350130629265561,-0.0628236109931592,-0.19903884664594682,-0.13396953878791526,-0.18445722682712778,-0.03238712657934357,0.09299493286822956,-0.24570143882852846,0.22080279484388976,-0.047361969549547404,0
james_hernandez,5.683468859916607,0.3490697100410736,-0.257462452877389,0.09845371429073191,0.21685271902739928,-0.44248796633370785,-2.0546281121595,3.164341267197298,0.9152756977745841,0.6392462366200772,-0.21437630669091623,-0.651523059016331,0.4919994701327567,-0.10548171113910308,-0.4803611209666794,0.3988839597137953,0.33686427160979787,-0.0009809925235788153,-0.3228034983023622,0.2619035579886476,0
katherine_moore,-0.2571164285389055,-0.20908024656502966,-0.1495702379442164,-0.16406737427653095,-0.07674506442597917,-0.03702688117797228,-0.03042607974146424,-0.05485865657211024,-0.07286061385458908,-0.0684213462791604,0.019679285745667876,0.03288903739994934,-0.06561097551917627,0.06869624156539832,-0.040205732541793465,-0.008626432003914558,-0.03858336288661226,-0.02379180733631401,-0.07935411677454669,0.010905248289232242,0
