name,year_of_study,participation,pe_percent,finals_percent,midterms_percent,afast,level_min_max,exp_min_max,t01_exp,t02_exp,t03_exp,t04_exp,t05_exp,t06_exp,t07_exp,t08_exp,t09_exp,t10_exp,num_videos,avg_videos_completion,confessed_assignments,num_confessed_assignments,batch_1821,batch_1935,batch_2023,major_-,major_Business Analytics,major_Chemistry,major_Computational Biology,major_Data Science and Analytics,major_Faculty of Arts & Social Sci,major_Faculty of Engineering,major_Faculty of Law,major_Faculty of Science,major_Life Sciences,major_Math/Applied Math,major_NUS Business School,major_Pharmacy,major_Physics,major_Quantitative Finance,major_School of Computing,major_School of Design & Environment,major_Statistics,major_Yong Loo Lin School (Medicine)
ricky_smith,1,4.0,0.2,0.11,,1,0.6,0.4599912267120813,240,260,240,250,250,250,250,250,250,275,32,0.778,"['circle_manipulation', 'curve_introduction', 'diagnostics', 'cyclic_runes', 'cheryl_s_birthday', 'rogue_train', 'more_than_thrice', 'ippt', 'curve_manipulation']",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
james_martin,1,5.0,0.5333333333333333,0.41,,0,0.84,0.7609150023223409,260,260,260,250,275,275,275,250,250,225,8,0.21100000000000002,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mr._ryan_sanchez,1,3.5,0.6,0.26,,1,0.84,0.7879573721422305,260,260,240,250,275,250,250,250,250,250,34,0.938,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
debbie_henderson,1,2.5,0.6666666666666667,0.4,,0,0.72,0.6001057955307839,0,240,200,250,250,250,250,250,250,250,38,0.9129999999999999,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jeremiah_brown,2,0.5,0.13333333333333333,0.14,,0,0.12,0.08433968106518037,260,240,220,200,0,0,0,0,0,0,18,0.602,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
michael_gordon,4,3.5,0.6333333333333333,0.51,,0,0.88,0.8180961965216493,220,280,260,250,250,250,275,275,275,275,6,0.953,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicholas_bass,1,3.0,0.4,0.21,,1,0.04,0.017507870155338803,220,260,260,225,225,225,225,250,250,250,22,0.6759999999999999,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
linda_todd,1,3.5,0.7,0.39,,0,0.96,0.9038679878206121,260,220,220,250,275,250,275,250,250,225,62,0.644,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thomas_martinez,1,5.0,0.5333333333333333,0.55,,0,0.92,0.8805929710481498,260,280,280,275,275,275,275,300,275,275,35,0.7390000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
douglas_gomez,1,0.0,,,,1,-0.36,-0.1566676988181865,0,0,0,0,0,0,0,0,0,0,37,0.498,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shannon_sparks,2,3.0,0.43333333333333335,0.53,,0,0.84,0.7672627341693761,260,260,260,225,225,250,275,0,250,250,46,0.003,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
daniel_levine,1,0.5,0.8,0.61,,0,0.88,0.8366749238788254,0,260,240,225,0,0,0,0,0,0,13,0.36700000000000005,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rebecca_sandoval,2,2.0,0.5666666666666667,0.09,,0,0.72,0.6301930123342107,240,240,220,200,250,250,225,0,0,225,56,0.805,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
samantha_duncan,2,1.0,0.6333333333333333,0.48,,0,0.64,0.5027739072095784,240,260,240,200,225,0,0,0,0,0,1,0.0,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rhonda_randall,1,2.5,0.5333333333333333,0.41,,0,0.64,0.5124761314961036,220,240,240,225,225,200,225,225,0,0,12,0.41600000000000004,[''],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
william_hays,1,4.0,0.5,0.5,,0,0.84,0.7753651236001445,220,260,260,250,250,250,250,250,250,250,10,0.6940000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
stephanie_conner,1,4.5,0.7,0.39,,1,1.12,1.1118465190689992,240,240,240,250,250,275,250,250,250,250,103,0.8490000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
billy_banks,1,3.0,0.7666666666666667,0.61,,1,0.88,0.8175801207617278,260,220,260,250,275,0,225,275,250,0,40,0.605,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
christopher_lewis,1,4.5,0.6,0.27,,0,0.96,0.9292073076327605,240,260,240,275,275,275,275,275,275,275,27,0.8590000000000001,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
anthony_parker,2,4.5,0.6,0.21,,0,0.84,0.7489420446921609,260,280,240,250,275,250,275,275,275,275,2,0.03,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mario_fisher,1,3.5,0.7,0.53,,0,1.0,0.9875238685038964,220,260,260,250,250,250,250,275,250,275,43,0.7609999999999999,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicole_mays,2,3.5,0.16666666666666669,,,1,0.12,0.08248180832946277,260,260,240,225,250,250,275,225,250,250,97,0.6609999999999999,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamie_riley,4,4.5,0.36666666666666664,0.48,,1,1.0,0.9749316199618104,260,240,280,250,275,275,275,275,275,275,111,0.013999999999999999,[''],0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sarah_stewart,2,4.0,0.7,0.37,,0,0.84,0.7560638901790783,260,260,240,225,275,275,250,275,275,275,2,0.83,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
james_turner,1,2.5,0.6,0.35,,0,0.84,0.7593667750425762,260,260,240,250,0,200,250,225,275,225,14,0.7659999999999999,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
teresa_wagner,4,2.0,0.6666666666666667,0.38,,1,0.84,0.7583346235227332,240,260,260,275,0,250,0,250,250,0,43,0.718,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dana_gordon,1,3.5,0.33333333333333337,0.14,,0,0.56,0.42789131444496054,260,260,240,250,250,200,250,275,275,250,71,0.54,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
john_benitez,1,3.0,0.5666666666666667,0.61,,0,0.84,0.7631857356659958,240,280,220,250,225,225,275,200,225,0,70,0.28800000000000003,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
elizabeth_kennedy,1,3.0,0.8333333333333333,0.5,,0,0.84,0.792085978221603,260,260,0,275,275,0,275,250,225,275,64,0.618,"['cyclic_runes', 'circle_manipulation']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jack_lopez,1,3.0,0.9,0.55,,0,0.96,0.9481472880218816,240,260,260,250,250,250,0,250,250,250,35,0.8740000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mark_young,5,3.0,0.6,0.52,,0,0.84,0.7862543221344893,0,240,220,250,250,250,250,250,225,225,38,0.591,['funky_merge_spell'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kelly_rocha,5,4.5,0.7666666666666667,0.48,,0,0.92,0.8564922330598131,220,260,240,250,275,275,275,275,275,275,14,0.379,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
alison_moore,2,3.0,0.6333333333333333,0.22,,0,0.84,0.7672111265933839,240,260,220,200,0,250,250,225,250,200,28,0.843,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
justin_ramirez,2,0.5,0.4666666666666666,0.21,,0,-0.12,-0.047620890746761624,260,260,0,250,0,0,0,0,0,0,15,0.575,"['rogue_train', 'curve_manipulation']",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martha_clark,1,4.0,0.7333333333333333,0.29,,0,0.92,0.869703772513805,260,260,260,250,275,250,250,250,250,250,2,0.88,[''],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tony_warren,1,1.5,0.7,0.54,,1,0.92,0.8738839861691696,240,240,240,0,225,250,250,250,0,0,12,0.638,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
benjamin_perez,2,0.0,0.6333333333333333,0.24,,1,0.6,0.4546240388088971,0,0,0,0,0,0,0,0,0,0,31,0.529,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
debra_mendoza,1,3.0,0.6666666666666667,0.25,,0,0.88,0.8238762450327708,280,240,240,225,225,225,225,225,250,225,1,0.71,[''],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gregory_meza,1,2.5,0.7333333333333333,0.37,,0,0.88,0.8189219177375239,260,260,260,250,250,275,0,250,275,0,34,0.33899999999999997,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
luis_hansen,2,2.5,0.43333333333333335,0.41,,0,0.84,0.7622051917221448,260,240,240,250,250,0,250,250,250,250,7,0.134,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
diana_stone,2,3.0,0.8,0.55,,0,0.96,0.9199179439541725,260,240,240,250,250,250,250,250,250,250,0,0.0,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
debbie_bryan_md,1,2.5,0.4,0.24,,1,0.84,0.7486323992362078,0,260,260,250,0,275,250,275,250,275,43,0.8190000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
katie_alexander,1,1.0,,0.49,,0,0.84,0.7482711462042628,0,0,0,275,225,225,275,0,250,0,25,0.765,[''],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher_johnson,2,2.5,0.4666666666666666,0.15,,1,0.96,0.9098028590597099,0,240,260,225,250,250,250,250,250,0,96,0.0,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rebecca_brown,3,3.0,0.43333333333333335,0.28,,0,0.76,0.6695695928162254,220,220,220,200,225,225,225,225,225,225,40,0.976,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
meredith_rios,5,3.5,0.4,0.4,,0,0.92,0.8818831604479538,260,260,260,250,250,250,250,250,275,250,71,0.866,"['circle_manipulation', 'curve_manipulation']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mark_fuller,4,4.0,0.7,0.41,,0,0.88,0.8125741858904887,240,280,260,275,275,200,300,275,275,275,3,0.153,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
miss_kristina_taylor_md,1,4.0,0.8,0.59,,0,0.88,0.8439515920937194,260,280,260,275,250,250,250,275,275,275,50,0.773,[''],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph_trevino,1,3.0,0.2333333333333333,0.4,,0,0.76,0.6643572276410177,240,260,240,250,225,225,250,250,275,250,1,0.0,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
james_benton,1,2.5,0.4,0.21,,1,0.84,0.7658693296175879,260,280,0,250,250,250,250,250,0,250,14,0.474,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
elizabeth_harrison,1,0.0,,,,0,-1.08,-0.33956494813438615,0,0,0,0,0,0,0,0,225,0,0,0.0,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ebony_sanchez,3,3.0,0.16666666666666669,0.08,,1,0.68,0.5888037363885018,240,220,220,275,250,225,275,200,250,275,48,0.61,"['rogue_train', 'ippt']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
james_davis,1,1.0,0.1,,,0,0.84,0.7717525932806936,240,240,240,250,0,0,0,0,0,0,0,0.0,[''],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jon_underwood,5,1.0,0.2,0.15,,0,0.4,0.2730169788925014,0,0,0,0,0,225,250,0,275,275,36,0.473,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mary_cooper,2,3.0,0.5,0.16,,1,0.84,0.7514708159157765,260,260,260,275,250,250,250,0,250,250,17,0.502,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
terry_garza,4,4.0,0.5333333333333333,0.4,,0,0.84,0.7992078237085204,240,260,260,225,225,275,250,250,250,275,41,0.62,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hannah_miller,1,3.0,0.6666666666666667,0.53,,0,0.84,0.7614310780822625,240,240,260,250,250,225,250,250,250,250,61,0.8909999999999999,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kimberly_lam,1,1.5,0.6,0.32,,0,0.36,0.25190948031170973,260,0,260,250,250,275,0,275,0,0,13,0.003,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nathan_li,2,3.0,0.03333333333333333,0.06,,0,-0.2,-0.0858104969809568,260,240,260,225,225,250,225,225,250,250,6,0.287,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
michele_molina,1,3.5,,,,1,0.08,0.045272746039118544,240,260,260,250,250,250,250,250,250,250,30,0.218,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
benjamin_jones,1,3.5,0.8,0.14,,1,0.84,0.7639598493058781,220,260,260,250,250,275,250,250,250,250,2,0.405,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarah_carter,1,2.0,0.0,0.06,,0,-0.32,-0.14624296846777107,240,0,220,225,225,0,225,250,225,225,35,0.5329999999999999,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
paul_zavala,1,3.5,0.5333333333333333,0.24,,1,0.84,0.7677272023533055,240,240,240,250,225,250,275,250,275,275,13,0.34700000000000003,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joseph_tapia,1,3.5,0.5,0.47,,1,0.84,0.7492516901481138,240,260,260,200,275,250,225,250,250,225,8,0.489,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
andrew_james,1,3.5,0.43333333333333335,0.55,,0,0.84,0.7947179645972029,260,240,240,225,250,250,240,250,250,250,14,0.001,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tyrone_mckee,3,2.5,0.13333333333333333,0.17,,0,0.76,0.6743174898075037,260,260,220,200,200,225,250,225,0,225,44,0.8009999999999999,"['ippt', 'to_infinity_and_beyond', 'cheryl_s_birthday']",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
michelle_moore,2,3.5,0.7333333333333333,0.61,,0,0.88,0.8356943799349744,260,220,240,275,0,275,250,250,250,250,11,0.87,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
scott_mitchell,1,4.0,0.7,0.28,,0,0.96,0.9359679000877329,260,260,260,225,250,250,250,250,250,275,37,0.732,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
stacy_brown,1,2.5,0.4,0.38,,0,0.84,0.7499225886360118,240,0,240,250,250,200,225,225,225,250,0,0.0,[''],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tanner_garner,1,4.0,0.4,0.48,,0,0.88,0.8213474738091552,260,240,240,225,225,250,250,225,250,225,111,0.888,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kristina_stephenson,1,2.0,0.26666666666666666,0.15,,0,0.52,0.4083320431439335,220,200,220,200,225,250,225,225,0,225,47,0.7440000000000001,['curve_manipulation'],1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jeffery_tran,2,1.0,0.5333333333333333,0.68,,0,0.84,0.7547737007792744,260,260,0,275,275,0,0,275,0,0,9,0.376,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kelly_mccullough,1,3.0,0.8,0.43,,0,0.88,0.8319786344635393,0,260,260,250,250,225,225,250,250,250,21,0.715,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
david_smith,1,3.0,0.2,0.04,,0,0.4,0.2819966971151365,240,240,240,200,250,200,200,200,225,200,51,0.82,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
laura_perry,1,3.5,0.8,0.5,,0,1.04,1.0351060535686638,240,260,240,225,275,275,275,275,275,275,51,0.606,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jason_hendrix,1,2.0,0.33333333333333337,0.3,,1,0.56,0.43960623419517986,0,240,240,225,250,0,225,200,250,225,17,0.579,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sharon_ward,2,3.5,,,,1,0.72,0.5998993652268153,240,260,0,250,250,250,250,250,250,250,46,0.138,"['rogue_train', 'circle_manipulation']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher_benjamin,1,3.5,0.36666666666666664,0.2,,1,0.92,0.8801801104402126,240,240,240,250,0,250,250,250,250,250,42,0.924,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
michael_fischer,1,2.5,0.7333333333333333,0.52,,0,0.96,0.9478892501419208,260,260,260,250,225,250,225,0,250,250,38,0.922,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
edward_collins,1,3.0,0.36666666666666664,0.44,,1,0.84,0.7822289312071012,260,260,260,225,225,225,225,225,0,250,31,0.6970000000000001,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dawn_fuller,1,3.5,0.3,0.3,,1,0.76,0.6722015791918253,240,240,240,275,225,250,250,250,250,225,55,0.79,"['rogue_train', 'curve_manipulation']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
megan_rodriguez_dds,2,1.5,0.13333333333333333,0.07,,0,0.24,0.15519688290241007,220,200,220,200,225,0,225,225,0,0,37,0.46,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lauren_rivera,1,4.0,0.43333333333333335,0.35,,0,0.8,0.7424394901171492,220,260,260,225,250,275,250,250,250,250,38,0.795,['cyclic_runes'],1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jordan_martinez,1,3.0,0.1,0.15,,0,0.68,0.5815786757496001,200,240,260,250,250,250,225,250,250,250,19,0.617,['rogue_train'],1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jennifer_harrell,1,3.5,0.8,0.69,,0,0.8,0.7346983537183258,240,240,260,250,250,250,250,250,250,250,22,0.562,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gwendolyn_english,1,3.0,0.36666666666666664,0.29,,0,0.84,0.7482711462042628,240,260,220,250,250,0,225,250,225,225,38,0.8059999999999999,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
edward_walker,1,0.0,0.4666666666666666,0.38,,1,0.84,0.7961629767249833,220,0,0,200,0,0,0,0,0,0,92,0.049,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
melanie_patrick,1,3.0,0.5,0.41,,0,0.68,0.5780177530061413,240,240,240,225,250,225,225,225,225,225,15,0.231,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andrew_terry,2,0.0,0.5333333333333333,0.48,,0,0.16,0.10895649481343861,0,0,0,0,0,0,0,0,0,0,15,0.777,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
amanda_thompson,1,3.0,0.7,0.54,,0,0.84,0.7720622387366466,240,240,240,250,250,250,275,250,250,250,2,0.33,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kyle_young,1,2.5,,,,1,0.8,0.7038370232750167,240,240,240,225,225,250,250,225,0,250,35,0.479,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
miguel_reynolds,1,1.0,0.4,0.29,,1,0.36,0.23622077721009443,0,240,240,225,225,250,275,0,0,0,60,0.049,[''],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jessica_zuniga,1,0.5,0.5333333333333333,0.24,,0,0.12,0.08237859317747845,0,0,200,0,0,225,0,0,225,0,31,0.586,['curve_manipulation'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhonda_schmidt,2,3.5,0.2,,,1,0.0,-0.0015353253857666306,260,260,240,250,225,225,225,200,200,225,21,0.353,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stacy_carter,2,0.0,,,,1,0.24,0.1616994374774217,0,0,0,0,0,0,0,0,0,0,42,0.15,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
allison_cummings,6,2.5,0.8333333333333333,0.51,,0,0.92,0.8987072302213965,240,260,240,225,225,225,225,225,250,0,13,0.527,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
jennifer_bates,1,2.5,0.1,0.05,,0,0.44,0.327256541260257,220,260,0,200,250,225,225,200,225,275,13,0.7829999999999999,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sherri_hart,5,0.0,0.7333333333333333,0.63,,0,0.88,0.8202121071373277,220,0,0,0,0,0,0,0,0,0,4,0.363,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pamela_price,1,4.0,0.8333333333333333,0.37,,0,0.88,0.8079811116271869,240,240,260,250,275,275,275,275,275,275,40,0.932,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
connor_carter,1,4.5,0.9,0.79,,0,1.08,1.0822753780254941,260,280,280,275,275,275,250,275,275,275,0,0.0,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elaine_becker,3,3.5,0.9333333333333332,0.55,,0,1.08,1.0531170975899262,220,250,240,250,275,275,275,275,250,225,61,0.562,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
courtney_clark,3,1.0,,,,1,0.16,0.08748774320070186,260,260,0,0,0,250,250,250,0,0,39,0.754,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
john_gordon,1,4.5,0.5,0.39,,0,0.4,0.2938664395933323,220,280,260,275,250,275,250,275,250,225,46,0.638,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
christopher_martin,2,1.0,0.06666666666666667,0.02,,1,-0.24,-0.10433761676214068,0,200,220,250,0,250,225,0,0,0,20,0.7809999999999999,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mrs._diana_dixon,2,1.0,0.03333333333333333,,,1,-0.04,-0.013508283015946742,220,260,220,250,225,0,0,0,0,0,9,0.391,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
elizabeth_smith,2,1.0,,,,1,0.2,0.11354956907674046,0,0,260,250,0,250,250,0,0,0,28,0.706,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexander_perry,2,3.0,0.1,0.09,,0,0.48,0.336855550394798,0,240,260,250,250,250,275,250,225,250,43,0.863,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
harold_jackson,6,0.0,0.5666666666666667,0.35,,0,0.6,0.4595783661041441,0,0,0,0,0,0,0,0,0,0,10,0.677,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jennifer_osborne,1,4.5,0.7666666666666667,0.47,,1,0.84,0.7727331372245445,260,240,240,225,275,275,250,250,250,225,25,0.6940000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
crystal_smith,1,1.5,0.5333333333333333,0.45,,0,0.8,0.7087913505702638,240,0,240,250,0,0,225,225,225,225,39,0.615,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
joseph_snyder,1,4.5,0.7333333333333333,0.7,,0,0.84,0.7535867265314549,280,280,260,250,225,275,275,225,275,275,75,0.059000000000000004,[''],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
angela_jones,1,3.0,0.7666666666666667,0.43,,1,0.96,0.9132089590751923,240,260,260,250,250,250,275,250,275,0,23,0.523,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
theresa_white,1,2.0,0.2333333333333333,0.16,,0,0.56,0.4138540537750942,0,240,240,250,250,250,250,250,0,250,29,0.395,[''],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawn_melendez,1,3.0,0.4,0.21,,0,0.72,0.6042860091861485,240,240,220,225,225,250,250,225,225,250,15,0.5379999999999999,['rogue_train'],1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amanda_smith,1,3.5,0.7333333333333333,0.55,,0,1.0,0.9802472002890025,0,260,260,250,250,250,250,250,250,250,46,0.7090000000000001,[''],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
